%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=550024, Tue Nov 20 01:06:11 2012
0 1 25 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 10 21.1978111129 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 19 20.7357704646 1.05965219613 0.967735043554 0.967735043554 0.967735126623 0.967735224051 0.970303347522 0.977704810828 0.985406308197 1.05965219613
3 28 21.7161405394 1.15019379938 0.936538369803 0.936538369803 0.941658087063 0.941818063718 0.948296681534 0.956903583822 1.02670175628 1.15019379938
4 37 24.2178168803 1.247470589 0.915280761887 0.915280761887 0.918198378585 0.923634643568 0.930726521254 0.965740540764 1.00322273907 1.247470589
5 46 23.9335295607 1.38528756919 0.889249292838 0.889249292838 0.895656402145 0.90552189703 0.922042208798 0.953234230686 1.00473164922 1.38528756919
6 55 22.0195110394 1.38677310919 0.863333176199 0.863333176199 0.877025219415 0.891668643904 0.941751612196 0.972324428493 0.981703385999 1.38677310919
7 64 19.2566999051 1.35445730062 0.842701023277 0.842701023277 0.856138714917 0.872124510305 0.921168937134 0.960024867674 0.995310651544 1.35445730062
8 73 17.4507060763 1.36636515849 0.818780655352 0.818780655352 0.833329940786 0.871680989947 0.899126381484 0.940650571764 0.973175877895 1.36636515849
9 82 19.7015294092 1.35803349669 0.794408205628 0.794408205628 0.822260171751 0.849323728816 0.90540525457 0.917432349639 0.950402195415 1.35803349669
10 91 22.0998635822 1.4243136333 0.77403548392 0.77403548392 0.832026798621 0.862180730794 0.899253660222 0.915071502285 1.04440398942 1.4243136333
